population,LongestCommonSubsequence
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.019230769230769232
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.0
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.019230769230769232
3,0.038461538461538464
3,0.0
3,0.038461538461538464
3,0.038461538461538464
3,0.019230769230769232
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.019230769230769232
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.019230769230769232
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.0
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
3,0.038461538461538464
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.038461538461538464
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.038461538461538464
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.038461538461538464
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.019230769230769232
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.057692307692307696
4,0.038461538461538464
4,0.057692307692307696
4,0.057692307692307696
5,0.057692307692307696
5,0.07692307692307693
5,0.07692307692307693
5,0.038461538461538464
5,0.07692307692307693
5,0.057692307692307696
5,0.057692307692307696
5,0.07692307692307693
5,0.057692307692307696
5,0.07692307692307693
5,0.07692307692307693
5,0.07692307692307693
5,0.07692307692307693
5,0.07692307692307693
5,0.07692307692307693
5,0.038461538461538464
5,0.038461538461538464
5,0.057692307692307696
5,0.07692307692307693
5,0.038461538461538464
5,0.07692307692307693
5,0.038461538461538464
5,0.057692307692307696
5,0.07692307692307693
5,0.057692307692307696
5,0.07692307692307693
5,0.038461538461538464
5,0.07692307692307693
5,0.07692307692307693
5,0.07692307692307693
5,0.07692307692307693
5,0.07692307692307693
5,0.07692307692307693
5,0.07692307692307693
5,0.057692307692307696
5,0.07692307692307693
5,0.07692307692307693
5,0.07692307692307693
5,0.07692307692307693
5,0.038461538461538464
5,0.057692307692307696
5,0.07692307692307693
5,0.07692307692307693
5,0.07692307692307693
5,0.07692307692307693
5,0.07692307692307693
5,0.038461538461538464
5,0.057692307692307696
5,0.07692307692307693
5,0.057692307692307696
5,0.07692307692307693
5,0.07692307692307693
5,0.038461538461538464
5,0.07692307692307693
5,0.07692307692307693
5,0.07692307692307693
5,0.057692307692307696
5,0.07692307692307693
5,0.057692307692307696
5,0.07692307692307693
5,0.07692307692307693
