population,SquareDeviationDistance
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,4.031607805192711e-05
4,4.031607805192711e-05
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00020158039025963554
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00020158039025963554
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00020158039025963554
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,4.031607805192711e-05
4,0.00020158039025963554
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00020158039025963554
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00016126431220770844
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
4,0.00012094823415578133
5,0.00024189646831156267
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00020158039025963554
5,8.063215610385422e-05
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,8.063215610385422e-05
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,8.063215610385422e-05
5,0.00020158039025963554
5,8.063215610385422e-05
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,8.063215610385422e-05
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,8.063215610385422e-05
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00020158039025963554
5,0.00024189646831156267
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,8.063215610385422e-05
5,0.00016126431220770844
5,0.00020158039025963554
5,8.063215610385422e-05
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,8.063215610385422e-05
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,8.063215610385422e-05
5,0.00016126431220770844
5,0.00020158039025963554
5,8.063215610385422e-05
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,8.063215610385422e-05
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,8.063215610385422e-05
5,0.00016126431220770844
5,0.00012094823415578133
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,8.063215610385422e-05
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,8.063215610385422e-05
5,0.00016126431220770844
5,8.063215610385422e-05
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,8.063215610385422e-05
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.0
5,0.00016126431220770844
5,0.00016126431220770844
5,8.063215610385422e-05
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,8.063215610385422e-05
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,8.063215610385422e-05
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,8.063215610385422e-05
5,0.00012094823415578133
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,8.063215610385422e-05
5,0.00016126431220770844
5,8.063215610385422e-05
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,8.063215610385422e-05
5,0.00016126431220770844
5,0.00020158039025963554
5,8.063215610385422e-05
5,8.063215610385422e-05
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,8.063215610385422e-05
5,0.00016126431220770844
5,0.00024189646831156267
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,8.063215610385422e-05
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,8.063215610385422e-05
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,8.063215610385422e-05
5,8.063215610385422e-05
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,8.063215610385422e-05
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00020158039025963554
5,0.00016126431220770844
5,8.063215610385422e-05
5,8.063215610385422e-05
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,8.063215610385422e-05
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00020158039025963554
5,0.00016126431220770844
5,0.00020158039025963554
5,0.00016126431220770844
